gene	male_young_adult_3
10807	9.8427201447437e-4
10808	0
10809	-0.06463719649271002
1081	0
10810	0
10811	0.00634354601043818
10813	0.00271411378856372
10814	0.00796709613141789
10815	0
10816	0
10817	0
10818	0
10825	0
10826	-0.00429774535651057
10827	0.01157861840513219
10838	0
1084	-0.01378327187582065
10840	0
10841	0
10842	0
10844	0
10845	0.0030276647562648
10846	0.00479300077023219
10847	0.02421571881212962
10848	-0.03059161343582453
10849	0
10850	0
10855	-0.05101795543720244
10856	0
10857	0.00685084354779602
10858	0
10859	0
10861	0.01470614010453105
10863	-0.04753869840459977
10864	0
10865	0
10866	0
10867	0
10868	0
10869	9.1132636919986e-4
1087	0
10870	0
10871	0.01511721896838928
10873	0.02564867349605994
10874	0.0088836285986106
10875	0
10876	0
10879	0
1088	0.00397972675806092
10880	0
10881	0
10882	0
10884	0
10885	0
10886	0
10888	0
1089	0
10890	0
10891	0
10892	0
10893	0
10894	-0.03603208283756688
10895	0
10897	0
10898	0
10899	0
109	-0.02022701108866515
10900	0
10902	0
10903	0
10904	0
10905	0
10906	0.01508087236073754
10907	0
10908	0
10910	0
10911	0.11231180545324032
10912	-0.01115929060449243
10913	0.0106073998103464
10914	0
10915	-0.00158886638046916
10916	0.01705333646869735
10917	0.00448601774719149
10919	0
10920	0
10921	-0.01006703955215534
10922	0
10923	0
10924	0
10926	-0.02124359036206777
10927	0
10928	0.02892448957316944
10929	-0.00276944633911884
10930	0.00183902310986024
10933	0
10935	0
10936	0
10938	-0.00161051433684128
10939	0
10940	-0.00416423433420499
10942	0.02445939124095115
10943	0
10944	0
10945	0
10946	0.0147892285870719
10947	-0.02189925668301122
10948	0
10949	0
10950	0
10952	0
10953	0.00477427325710353
10954	0.03431882455279756
10955	0
10956	0
10957	0.00233652323525606
10959	0.00164801843695589
10960	0
10961	-0.02625707618390511
10962	7.481461098869385e-5
10963	0
10964	0
10966	0
10969	0
10970	0
10972	0.00322606399611733
10973	-0.00127098652441136
10974	-0.01895606101953202
10975	0
10978	0
10979	0.00102398121548267
10980	0
10981	0
10982	0.00653655433019712
10983	0
10984	0
10985	0.02131127140448643
10987	0
10988	0
10989	0
10990	0.02037617236812364
10991	0.01095299109474816
10992	0
10993	0.02619242032495393
10994	0
10998	0.01291743171881738
10999	0.00489078759808975
11000	-0.04715709657776293
11001	-0.04984162798436679
11004	0
11005	0
11006	-0.04557883818569816
11007	0.03177424914398154
11009	0.06172395091997437
1101	0.00897973722417143
11010	0
11011	0
11012	0
11013	9.0223224214506e-4
11014	-0.00952618818255607
11015	0
11016	0.02321609119319983
11017	-0.00880458049869591
11018	0
11019	0.02168470034373753
1102	0
