gene	female-young_child-fine-1
100859930	-0.003666099828095791
10086	0.009395241499008448
100861552	0
100861553	0
100861554	-0.02091422635239419
100861573	0
100862662	0
100862671	-0.013306121659209219
100862679	0
100862680	0
100862704	-0.022662728535826328
10087	-0.006739592500943197
100873930	0
100873942	0
100874012	0
100874018	0
100874021	0
100874032	-0.013181295961272823
100874051	0
100874063	-0.002934150663878449
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0
100874251	0.005919172791754593
100874253	0
100874323	-0.010225689090135163
100874362	0.020518271363700956
100874365	0
100885778	0
100885781	0
100885798	-0.0024130871186155943
100885848	0.005076985723854591
10089	0
1009	0
10090	0.017744568936523753
10092	0
10093	0
10095	-0.004551666795666672
10096	0
10097	0
10098	0
10099	0.03446407183350762
100996246	0
100996251	0
100996279	0
100996286	-0.15121492009986878
100996301	-0.0038641949173948025
100996307	0
100996342	0
100996419	0
100996425	-0.016073027015419572
100996455	0
100996485	-0.04259872497856915
100996490	0.010811801328148218
100996492	0.006850833872746132
100996570	0
100996579	-0.05330470030511708
100996590	0.03022936857020932
100996624	0
100996671	0.024904366619477678
100996694	0
100996702	0
100996902	0
101	0
1010	0
10100	0
10101	0
10102	0
10103	0.003927727253573683
10105	0
101055625	-0.07522435636178282
101059948	0
10106	0
101060019	0
101060200	1.3478617749937308e-4
101060264	0.021350868978737707
101060544	0
10107	0
10109	0
10110	0.003364127512832994
10111	0
10112	0
10113	0.0013880327380742304
10114	0
10116	0
10117	0
1012	0.01568620451215943
10120	0
10121	0
10123	0.008184943582672004
10125	0
10126	0.012537864990890926
10127	0
10128	0
10129	-0.014924462820281325
1013	0
10130	0
10131	0
10133	0.02408026208305083
10134	0
10135	0
10136	0
10137	0.00266255657421877
10138	0.013324935281292475
10139	-0.020044726899408012
1014	0
10140	0
10141	0
101410533	0
101410538	0
10142	0
10143	0
10144	-0.04112267506151888
10146	7.791168891160582e-4
10147	0
10148	0
10149	0
1015	0
10150	0
10152	0.019835107825451413
10153	0
10154	0
10155	0.005590433336945146
101559451	0
10157	-0.06828202699820625
10158	0.07874321150603657
10159	0
1016	0
10160	0.01846164086319666
10161	0
10162	0
10163	0
10164	0
10165	-0.02300857171554482
10166	0
10168	0.012738676948328401
10169	0
1017	0
10170	-0.017541355943920287
10171	0
10172	-0.0017549414049770726
10174	0.019212734529955356
10175	0
10178	0.00845610877011384
10179	0
10180	0.003064593002598427
101805491	0
10181	0
10184	0
10186	-0.0027916949918958198
10188	-0.012561597443019002
10189	0
1019	-0.0028350846956958853
10190	0.005475725573110656
101926888	0
101926890	0.013198850209824116
101926892	-0.017936304121706433
101926903	0
101926928	0
101926934	0
101926942	0
101926951	0
101926978	0
101926987	-7.217297082021533e-4
101927003	-0.021872647258784766
101927007	0
101927017	6.503768344667688e-4
101927018	-0.032343352224234845
101927027	0
101927034	-0.007002440765150926
101927038	0.001265260090049324
101927040	0
101927043	-0.008844224109611956
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0.00750413377996298
101927096	0
101927111	0.0022254248560046393
101927112	0
101927115	0
101927123	-0.05179721808314709
101927124	0
101927125	0
101927129	-0.00960208089881299
101927131	0
101927138	0
101927143	0
101927150	-0.0019413961669026108
101927151	0
101927152	0
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0
101927204	-0.009820361385757667
101927219	-0.006951919466262917
101927220	0
101927228	0
101927237	0.020080956341584605
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0
101927275	0
101927282	0
101927286	0
101927292	0
101927295	0
101927310	0
101927314	0
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0.01856889896990624
101927410	0
101927411	0
101927416	0
101927417	0
101927420	-0.030295288161686248
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	0
101927482	0.02512083531685956
101927494	0
101927495	0
101927498	0
101927502	0
101927503	-0.020522675726314454
101927513	0
101927523	0
101927526	0
101927528	0
101927531	-0.01497673096585012
101927539	0
101927543	0
101927547	-0.006017711077814026
101927553	-0.020493946485726448
101927565	0
101927581	0
101927586	0
101927587	-0.015483880962907487
101927588	0
101927592	0
101927599	0
101927606	0.003621212367108833
101927616	0
101927636	0
101927641	0.03994444128260733
101927650	0
101927657	0
101927659	0
101927682	0
101927690	0
101927701	0
101927702	-0.020846861961749306
101927720	0
101927722	-0.03499918967386297
101927735	0
101927760	0
101927766	0
101927769	0
101927787	-0.01551021540243171
101927798	0
101927808	0
101927809	-0.0010729407926545185
101927815	0
101927821	-0.0017258840168581167
101927828	0
101927829	0
101927839	0
101927843	0.03944093746011753
101927849	0
101927869	0
101927870	-0.0032196170472535094
101927876	0
101927877	0
101927884	0
101927900	0
101927901	0
101927907	0.005029034604536585
101927914	0
101927934	-0.004384665729637107
101927943	0
101927948	0
101927950	0
101927953	0
101927972	0
101927974	0.0300502121055922
101927992	0
101927994	0
101928000	0.03432893759446972
101928002	0
101928009	0
101928012	0
101928031	0
101928035	0
101928040	0
101928043	0
101928052	0
101928069	0.016810148911619152
101928079	0
101928087	5.296735323679807e-4
101928098	0
101928100	0
101928101	0
101928104	0
101928111	0.047027176260850914
101928120	0
101928132	0
101928134	0.004193956669587739
101928144	0
101928158	0
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	0
101928238	0
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	1.326356723779748e-4
101928371	0
101928376	-0.03270743274306892
101928386	0
101928388	0
101928389	-0.005970087239055684
101928399	0
101928401	0
101928405	-0.002019841205570727
101928418	0
101928424	0
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	0.011706792959391966
101928475	0
101928476	0
101928495	0
101928496	0.0016473755004130298
101928516	0
101928521	0
101928525	-0.001257542289232709
101928535	0
101928537	0
101928539	-8.209256303392421e-4
101928555	0
101928557	0.008129125219434484
101928559	0
101928565	-0.04155179203231359
101928571	0
101928578	-0.023032055395007824
101928580	0
101928583	0
101928590	0
101928597	0
101928602	0
101928616	0
101928618	0
101928622	-0.0025076828401927346
101928646	0
101928649	-0.0037542408183913966
101928651	0
101928661	0
101928673	-0.01794473519104215
101928682	0
101928684	0
101928687	-0.012460298960764817
101928694	-0.010251144091812315
101928700	0
101928707	0
101928708	0
101928710	-0.009747698358138438
101928725	0.017756630648497147
101928728	-4.6737849548734404e-4
101928731	0
101928739	0
101928748	0
101928751	0
101928770	-1.976352685525335e-4
101928773	0
101928778	0
101928784	0.05853622303674762
101928790	0
101928795	-0.011156908550314353
101928797	0
101928809	0
101928820	0
101928823	-0.009916660002794822
101928834	-0.061452205043247936
101928837	-0.010425890612403914
101928844	0
101928845	-0.021606871289708875
101928846	0.025738951819430977
101928847	0
101928850	0
101928857	6.239738101625272e-5
101928858	-0.006296630887430992
101928865	0
101928881	0
101928886	0
101928894	-0.019445515444617905
101928896	0
101928909	0
101928922	0
101928937	0
101928940	0
101928973	0
101928978	-0.012966601184190477
101928988	0
101928989	0
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	0
101929181	0.015050960362150362
101929210	0
101929224	0
101929239	0
101929241	-0.004298949184742901
101929243	-0.0049441186978961766
101929260	0
101929261	0
101929265	0
101929268	0
101929269	-0.009407586918645738
101929288	0
101929315	0
101929328	0.0017809543269620494
101929335	0
101929378	0
101929384	0
101929406	0
101929407	0.013049018191097909
101929413	0
101929423	-0.0033039420547053716
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0
101929488	0
101929497	0.008035454213325553
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0.020195851806773357
101929536	0
101929538	0.014364184009545271
101929549	-0.01769022573810034
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0
101929586	0
101929591	-0.01233173369695822
101929592	-0.00437831453368894
101929607	0
101929620	0
101929623	-2.390970139483587e-4
101929631	-0.01977046595320442
101929651	0
101929657	0
101929690	0
101929693	0
101929694	0
101929717	0
101929718	0
101929719	-0.0109814085380144
101929726	0
101929730	-5.588509979764714e-5
101929745	0
101929748	0
101929759	-0.052972429664282755
101929760	0
101929765	0
10193	0
101930114	0
101930421	0
101930452	0
10194	0
10195	0
101954204	0
10196	0
10197	0
101978719	0
10198	0.007234145085266771
10199	-0.006999918239414681
102	0.009476028851877795
1020	0
10200	0.012586495730679204
10201	0
10202	0
10203	0.032698440118153045
10204	0
10205	-0.004820517249221452
10206	0
102060282	-0.020403641290533615
10207	-0.017921292270025705
10208	0
10209	-0.008899131407745644
1021	0
10210	0
10211	0.0017218074136703247
10212	-0.005758849715429338
10213	0
10214	0
10215	0.02097494400897215
102157402	0
10216	0
10217	0
10218	0
10219	0
1022	0
10220	0
10221	0.0012610218235315027
10223	0.03634869758401313
10224	0.0084851163993307
10225	0
10226	0
10227	0.006006093610522933
10228	0
10229	0.010860405183138404
10230	-0.013230872189455274
10231	-0.01152020294519518
10232	-0.045444249041465136
10233	0
10234	-0.0040716775757057766
10235	0
10236	0
10237	0
10238	0
1024	0.002036031169151069
10240	0
10241	0
10242	0
10243	0.009164289403581627
10244	0
10245	0
10246	0
102467079	0
10247	0.015965606210613756
10248	-0.005000987741179208
10249	-0.036248026287602375
1025	0
10250	-0.013360826090539199
10251	0
10252	0
10253	0.012159693886450985
10254	0
102546226	0
102546294	0.008736941295627526
10255	-5.855721901540537e-4
10256	0.008202058212013164
10257	0
1026	0.009443508762607824
10260	0
10261	-0.012644582669893713
10262	-0.0013523645903632804
10263	0
10265	0
10266	0
10267	0.06272799942318213
10268	0.022254757638056986
10269	0
1027	0
10270	0
10272	-0.05344372603035517
102723335	0
102723526	0.013283047158703648
102723661	0
102723684	0
102723692	-0.026486345437268213
102723701	0
102723775	0
102723786	0
102723809	-0.01080796356755145
102723932	-0.027326546036461386
102724009	0
102724094	0.03791093429892188
102724201	0
102724323	-0.03196547906519417
102724368	0.0011071019277034187
102724508	0
102724511	0
102724532	0
102724612	0
102724699	0
102724814	0
102724927	0
102724929	0
10273	0
10274	-0.0026926365901048343
10276	0.02329742196510488
10277	0
10278	-0.0075008203256771416
10279	-0.003422864488499789
1028	0.003160341604626656
10280	0
10281	0
10282	0
10283	-0.015952714768338122
10284	0
10285	0
10286	-0.0016916083397288883
10287	-0.02029290151914404
10288	0
10289	0
1029	0.02157968717970737
10290	0
10291	0
10293	0
10294	0
10295	-0.006148030400652172
10296	0.015131377834398036
10297	0
10298	0.06079855388883617
10299	0.005926307976265434
103	0
1030	-0.030686903107486355
10300	0
10301	0
10302	0
10307	0
10308	0
10309	-0.0050820643397621705
1031	0.00678455334530452
10311	-0.009398534932076711
10312	0
10313	0.0014385841688888976
10314	0.010939228976403287
10316	0.007986948076910697
10317	0
10318	-0.009203799512968614
10319	0
1032	0
10320	0.019874400937921324
10321	-0.04048588925155278
10322	-0.052519230595045756
10324	0.02999176379268071
10325	0
10326	-0.0018016744155342137
10327	0
10328	0
10329	-0.012149978007060523
1033	0.035353510872803674
10330	-0.009092900864189856
10331	0
10332	0
10333	-0.05570205491457905
10335	0
10336	0
10342	0
10343	0
10344	0
10345	0
10346	0
10347	-0.046242630880541855
10350	0.0605709977939607
10351	0.03794406858400574
10352	0
1036	0
10360	0.028303184669987637
10361	0.032931469250122546
10362	0.028179296534105704
10363	0
10365	0
10367	0
10368	0
10369	0
10370	0
10371	-0.0018005153604661915
10376	0
10379	0
1038	0
10380	0
10381	0.014767594701374597
10382	0.020461247166648842
10383	0
10384	0
10385	0
10388	0.0405825139469461
10389	9.827034887714278e-4
1039	0.006826587544551101
10390	0
10391	0
103910	0
10392	0
10393	0
10394	0
10395	-0.028766902102147468
10396	0
10397	-0.004590923399687326
10398	-0.042695207861730575
10399	-0.0051606503298185155
104	-0.006239098143179082
1040	0
10400	0
10401	0
10402	-0.0052460703374312715
10403	0
10404	-0.01846793302680702
10406	0
10407	-0.028190295473854526
10408	-0.0036852585930522673
10409	0.04544434700722414
1041	0
10411	0
10413	0
10417	-0.008644692380873651
10418	-0.019484016641502865
10419	0
10420	-0.013216647806292676
10421	0
10422	0
10423	0.002723995280540837
10424	0
10425	0.018154040492489223
10426	0
10427	0
10428	0
1043	0.008379174575384016
10430	-0.017008933356945075
10432	-0.005407836405732431
10434	0
10435	0
10436	0
10437	-0.004350811157704821
10438	0.016005454611248887
10439	-0.0344165405577725
1044	-2.835642071887461e-4
10440	0
10443	0
10444	-0.001869925848371514
10445	0
10446	-4.611276409868711e-4
10449	0
1045	0
10450	0.012298907837533266
10451	0
10454	-0.02612289740337999
10455	-6.120953676596626e-4
10456	0
10457	-0.042953661821514666
10458	0.0032527390754924137
10459	0
1046	0
10460	0
10461	-0.007395780449443439
10462	-0.009847588583058274
10463	-0.008310366643977286
10464	-0.006589799527424901
10465	0.033873343077366586
10466	0
10467	-0.01689442302186075
10468	0
10469	0
1047	-0.003798521639857601
10471	0
10472	0
10473	-0.06175967409876382
10474	0
10475	0
10478	-0.0037773137612023455
10479	-0.0037807290376734074
1048	-0.010210916603947308
10480	0
10481	-0.01934430541811305
10482	0.0018494764729945397
10483	0
10484	0.03241663187300417
10485	0
10486	0.011391505679778115
10487	0
10488	0
10489	-0.003404324290321358
10490	0
10491	-0.0377793281683117
10492	0
10493	-0.020175679798910558
10494	0
10495	0
10497	0
10498	-0.03626311376115883
10499	0
105	-0.007709930925958327
1050	0
10500	0.0037856982915281004
10501	0
10505	-0.025867937378527876
10507	0.04821545562505144
10509	0
1051	-0.019783695792552635
10512	-0.01229706910698485
10513	0
10514	-0.016054505988865913
10516	0.03739627689194189
10518	0
10519	0.013915326241526506
1052	0
10520	-0.012935251915266649
10521	0
10522	0.03345847298162059
10523	0
10524	0
10525	0
10526	0
10527	-1.249155187209892e-4
10528	0
10529	0
1053	0
10531	0
10533	-0.012562139906402729
10534	-0.009483689524776366
10535	0
10536	-0.010938120906304687
10537	0.020004513803003162
10538	0
10539	0
1054	0.0021334288027952827
10540	0
10541	0.008773949656738356
10542	0
10544	-0.032504841588436056
10548	-0.0022843818310887614
10549	0
10550	-0.01362022295696811
10551	-0.004658136257256026
10552	0
10553	0
10554	0
10555	0.0033755393936757117
10556	0
10557	0
10558	0
10559	-0.0057141840003585385
1056	0
10560	0.0024669179969519727
10561	0
10562	-0.003700012503272973
10563	0
10564	0.02076353360377297
10565	0
10566	2.8921746539386145e-4
10567	0
10568	-0.01557672946589655
10569	0.006534233852628688
10570	0
10572	0.0031612325423138947
10573	0.012349419072667244
10574	0
10575	0.007360122360936233
10576	0
10577	-0.03361942662475359
10578	0
10579	0
1058	0
10580	0
10581	0.048039189045463976
10584	0
10585	0.016167846492049952
10586	-0.02256292670002357
10587	0
10589	0
1059	0.004372059175181886
10590	0
10591	0.028950853881128003
10592	0
10594	0
10595	0
10598	0
10599	0
1060	5.74603990545745e-4
10600	-0.007553979658168726
10602	0
10603	0
10606	0.003683022906390477
10607	0
10608	0
10609	0
10610	0
10611	-0.00268277907513136
10612	0.028892138811341176
10613	0.005696646070590887
10614	0.00947969189548444
10615	0
10616	0
10617	0.009772626538993842
10618	0
1062	-0.020862801274257846
10621	-0.026203741351755818
10622	0
10623	0
10625	0
10627	0
10628	0.031806080620688654
10629	0
1063	0
10630	0
10631	0
10632	0
10633	0.02724598431388788
10634	0
10635	0.02063587038025027
10636	-0.005081450573614329
10637	-0.046372706201568
10640	0
10641	0
10642	0.007666623558508188
10643	0.06198595170938743
10644	0.04363498330244405
10645	0.007625547656253671
10647	0
10648	0
10650	0
10651	0
10652	0
10653	0
10654	4.446598194587155e-4
10655	0
10656	-0.04201921966208095
10657	0
10658	0
10659	0.003703786362271227
10660	0
10661	-0.005123278642173986
10663	0
10664	0
10665	0
10666	0.002272651948815514
10667	0.002519276268560885
10668	0
10669	0.013886029683826646
10670	0
10671	0
10672	0
10673	-6.036007117203824e-4
10675	0.01119396978400319
10677	0.0933193338680352
10678	0.035892204891830426
1068	0
10681	-0.0014648632135216093
10682	-0.007206327865612222
10683	0
10686	0
10687	0
1069	0
10690	0.003239578462204605
10691	-2.8825295618901476e-4
10692	0
10693	-0.005577248058081503
10694	0.014349514049377506
10695	-0.010543859223661156
10699	0
107	0
1070	0
1071	-0.05580115263270777
10712	-3.211508772290085e-4
10713	0
10714	0
10715	0
10716	0
10717	0.0056290648412905065
10718	0.0013498849511010633
1072	-0.0052166492585629535
10721	0
10723	-0.06963152028866336
10724	0
10725	0
10726	0
10728	0
1073	-2.4541362599261526e-4
10730	0
10732	0
10733	0.0030733033943597587
10734	-0.03651404322267184
10735	0
10736	0
10737	0
10738	0
10739	0.007703140875165283
10741	0
10742	-0.02142140474173796
10743	0
10744	-0.018946550804486078
10745	0
10746	0
10747	-0.01149357187955258
10749	0.01355369003846363
1075	0
10750	-0.0016056476017475359
10752	0.004992650505604672
10753	-4.363042929610792e-4
10755	0.0016762145562393585
10758	-0.026840515097625316
10761	0
10762	0
10763	-0.0010644186374196998
10765	0
10766	0
10767	0
10768	0.0068450404350003735
10769	0.05642730688684676
10771	0.007886918674344007
10772	0
10773	0
10775	0
10776	0
10777	0.0015479109958879552
10778	0
10780	0
10781	0.04358213464484852
10782	0
10783	0
10785	0.003699889056837515
10786	0
10787	0.016349207018783424
10788	0
10791	0.007784774376951345
10793	0.009416981363623405
10794	0.01831757410843236
10795	0
10797	0.003551698755388354
10798	0
10799	0
108	0
1080	0
10800	-0.019928181858355713
10801	0
10802	0
10803	0.09895421602411043
10804	0
10806	-0.021304640871997158
10807	0.021745581738428513
10808	0
10809	-0.032486391121205806
1081	0
10810	-0.0014965914260521563
10811	0.004042092503847251
10813	0
10814	0
10815	0.004754789163723551
10816	0
10817	0
10818	0
10825	0.019441422830211927
10826	0.022503066469629917
10827	0.043025703029549375
10838	0
1084	-0.0021034697461816136
10840	0.027253651673573215
10841	-0.0012012112113504016
10842	0.024165480777155444
10844	0
10845	-0.012368057753596498
10846	0.008533415028033762
10847	-0.012080621414198203
10848	0.021514529983103253
10849	0
10850	0
10855	0
10856	0.0569903509652094
10857	0
10858	0
10859	0.04071690575327796
10861	0
10863	-0.004976047421725695
10864	0.008531050899739715
10865	0
10866	-0.004553134547854466
10867	-0.05739014452620285
10868	-0.012195244764744978
10869	0
1087	0
10870	-0.010203711030705123
10871	-0.004471492620206702
10873	0.008176035304074384
10874	0
10875	0
